,shareholder_id,company_id
2712,3910678,7891820
2713,3910678,8104971
2714,3917133,6167179
2715,3919232,206931
2716,3922122,10442894
2717,3922555,10209231
2718,3931491,1809558
2719,3932342,10488703
2720,3932681,6756524
2721,3940125,2418602
2722,3940404,5382108
2723,3940702,1601846
2724,3941993,11633349
2725,3942265,10836421
2726,3942347,9836268
2727,3943620,8382637
2728,3944966,11786195
2729,3946766,11326120
2730,3946766,4866776
2731,3950310,4689214
2732,3951570,8382637
2733,3952848,4105777
2734,3954194,5330496
2735,3954194,9984336
2736,3954194,2277599
2737,3954340,8799492
2738,3954437,3711137
2739,3954437,374652
2740,3954437,11347969
2741,3955338,653107
2742,3955603,2289917
2743,3958128,11378079
2744,3958128,4461785
2745,3958128,983404
2746,3958459,836881
2747,3959769,2484976
2748,3963484,10488703
2749,3963971,2208550
2750,3965839,6467
2751,3966722,6516498
2752,3966736,4813840
2753,3966736,6209355
2754,3976960,503844
2755,3976960,8631048
2756,3977362,10128645
2757,3978031,2484976
2758,3978637,2289917
2759,3979218,4768761
2760,3979218,1285536
2761,3979218,3742938
2762,3979218,10269985
2763,3979218,1399425
2764,3980946,4087571
2765,3980980,2484976
2766,3981259,9600046
2767,3982478,4284370
2768,3992244,8976179
2769,3992244,11555612
2770,3992244,2441542
2771,3992244,2697595
2772,3992244,11392242
2773,3992244,5956369
2774,3992244,11219841
2775,3992244,3806382
2776,3992244,11662925
2777,3992244,11530622
2778,3992244,9575302
2779,3998160,5448910
2780,4000520,6803170
2781,4001653,6167179
2782,4004495,4634464
2783,4006107,2898318
2784,4006107,9393929
2785,4006446,4025220
2786,4010160,9445496
2787,4012504,333831
2788,4014342,3370442
2789,4015257,9193266
2790,4017936,6979736
2791,4018180,733883
2792,4018180,8703876
2793,4022312,4169515
2794,4023596,9216134
2795,4024329,1670002
2796,4024389,4563097
2797,4024981,2463206
2798,4025220,2454076
2799,4026035,10172928
2800,4026463,4303316
2801,4026463,2727024
2802,4026463,1641341
2803,4029516,7389773
2804,4029516,2484976
2805,4029516,4430714
2806,4029516,8899526
2807,4029516,6735739
2808,4029516,1262593
2809,4029516,2898318
2810,4030039,9994805
2811,4033919,8674417
2812,4034157,2289917
2813,4035117,3707663
2814,4035248,5937827
2815,4036040,5957151
2816,4037557,4651374
2817,4043198,9393929
2818,4043198,3172386
2819,4049931,10446366
2820,4050138,1984658
2821,4056590,9172128
2822,4057054,10727743
2823,4059754,6621522
2824,4061027,2402626
2825,4061126,2208550
2826,4062347,4634464
2827,4066573,546078
2828,4066589,1601846
2829,4066589,11644855
2830,4067009,6164081
2831,4069061,9097271
2832,4071476,4651374
2833,4072698,11378079
2834,4073916,8536126
2835,4080745,3908969
2836,4084372,4991067
2837,4084390,5892692
2838,4085538,11359568
2839,4087485,4634464
2840,4087571,6593688
2841,4087571,6124648
2842,4087571,9200097
2843,4087571,9361656
2844,4087571,11824714
2845,4089198,4231934
2846,4089435,1054049
2847,4091261,9393929
2848,4093195,10312278
2849,4094403,8533465
2850,4094855,7609544
2851,4100207,2289917
2852,4104622,8674417
2853,4105777,10880976
2854,4105777,2148436
2855,4105946,1061321
2856,4106759,2608082
2857,4107184,10298011
2858,4107999,9106794
2859,4110385,2484976
2860,4110385,4430714
2861,4110385,9393929
2862,4112785,10209231
2863,4114531,2199694
2864,4116335,1380901
2865,4117918,8537685
2866,4117918,11273078
2867,4120355,4991067
2868,4126840,5889602
2869,4128481,1886917
2870,4132586,932206
2871,4132586,3601366
2872,4132586,2277599
2873,4132586,6246429
2874,4132629,6075172
2875,4132629,4169515
2876,4132629,5904730
2877,4136585,838050
2878,4137796,11644855
2879,4142570,8071756
2880,4142664,4518545
2881,4146736,10768430
2882,4146736,6884023
2883,4146736,4463079
2884,4146736,9393929
2885,4146736,5811122
2886,4150664,10492881
2887,4150664,703008
2888,4150769,5453963
2889,4151289,2728309
2890,4153645,11906716
2891,4153798,10306172
2892,4155527,6988635
2893,4156310,1649922
2894,4163781,357624
2895,4163781,11206957
2896,4163781,1670002
2897,4163781,7224720
2898,4163998,2134470
2899,4164129,7008452
2900,4164633,5892692
2901,4165640,7777107
2902,4165640,8465183
2903,4165640,4983460
2904,4165640,4430714
2905,4165640,10834954
2906,4165640,4965371
2907,4165640,119859
2908,4165640,11260999
2909,4165640,2910642
2910,4165640,8852064
2911,4165640,10259819
2912,4165640,4389605
2913,4165640,983404
2914,4165893,9793485
2915,4169515,11822
2916,4179393,2289917
2917,4180270,2208550
2918,4180791,8098862
2919,4182239,2402626
2920,4182575,10774774
2921,4190591,3532982
2922,4191449,1404148
2923,4194346,9207575
2924,4196306,2961434
2925,4196847,6048474
2926,4198145,7876022
2927,4198322,8875690
2928,4198389,5317277
2929,4203644,183591
2930,4203651,4983460
2931,4204259,1670002
2932,4204419,8950526
2933,4204419,11378079
2934,4204419,653107
2935,4204419,4389605
2936,4204484,1854070
2937,4205857,7649320
2938,4205857,4145406
2939,4205857,10876460
2940,4213015,1230179
2941,4213502,396621
2942,4216293,2208550
2943,4217718,3111497
2944,4218480,2208550
2945,4219990,9393929
2946,4219990,3027716
2947,4221012,8703876
2948,4221012,1697543
2949,4221012,11362529
2950,4221102,215978
2951,4221965,7085780
2952,4221965,3654096
2953,4224337,11477709
2954,4224897,10477140
2955,4229399,8382637
2956,4230650,2752978
2957,4231600,1670002
2958,4233819,3981259
2959,4237605,10209231
2960,4241047,8768545
2961,4241411,9393929
2962,4241761,1482654
2963,4242046,1670002
2964,4242328,8173135
2965,4243972,8899526
2966,4246665,11893081
2967,4248527,814375
2968,4254405,2608082
2969,4256604,11052181
2970,4256742,2289917
2971,4257252,2208550
2972,4258687,9238754
2973,4258779,10753783
2974,4259022,5892692
2975,4259250,7345270
2976,4259949,2289917
2977,4260574,11018155
2978,4262857,5929314
2979,4263230,11512857
2980,4264526,5376287
2981,4267096,10028131
2982,4272871,10778639
2983,4276262,7756360
2984,4281813,2289917
2985,4284370,10023868
2986,4286087,1006428
2987,4287672,8336629
2988,4289589,11860522
2989,4290701,7184258
2990,4290701,6989485
2991,4290731,3743667
2992,4293484,5602465
2993,4299675,6953664
2994,4300240,653107
2995,4300591,7458371
2996,4303316,5014233
2997,4307111,1772101
2998,4308886,6159655
2999,4308886,5163572
3000,4310218,8008425
3001,4312073,5381525
3002,4313667,8852064
3003,4317369,585638
3004,4321199,1670002
3005,4321895,4430714
3006,4324092,1404148
3007,4326288,4947546
3008,4328426,5317277
3009,4330587,10488703
3010,4331166,3108821
3011,4331166,9964448
3012,4332290,6950995
3013,4334861,6374553
3014,4338516,4429135
3015,4339443,6241565
3016,4340333,11477709
3017,4341421,9462998
3018,4341819,5709561
3019,4343242,5671461
3020,4343242,5570414
3021,4351145,11697049
3022,4353106,1579455
3023,4355737,10514042
3024,4361176,6488310
3025,4361302,10209231
3026,4362864,9462998
3027,4363078,4022312
3028,4365662,4035248
3029,4366004,1287264
3030,4366326,1983756
3031,4366326,7588065
3032,4366326,10627572
3033,4367196,4762398
3034,4370981,5667331
3035,4373722,4217718
3036,4377082,11243623
3037,4378300,212547
3038,4378300,972263
3039,4378300,467023
3040,4383337,8996098
3041,4383337,8459990
3042,4383445,2913394
3043,4383846,2277599
3044,4384559,4087571
3045,4387591,10753783
3046,4387780,10711745
3047,4389605,3067946
3048,4390626,3026284
3049,4392988,902651
3050,4393094,4895748
3051,4394536,2199694
3052,4394536,948920
3053,4395005,5905719
3054,4397239,11022108
3055,4399744,9566402
3056,4409147,11477709
3057,4413571,10085661
3058,4413645,9393929
3059,4413645,2305099
3060,4414807,11135164
3061,4415477,11275167
3062,4415479,2602671
3063,4415677,1951698
3064,4415677,9033467
3065,4416202,7764954
3066,4419606,1809558
3067,4423827,9836268
3068,4424480,8888770
3069,4424480,1809558
3070,4424480,2199694
3071,4424480,6048474
3072,4424480,10774774
3073,4426243,11379379
3074,4427682,9345092
3075,4430069,230750
3076,4430714,2884921
3077,4430714,11511333
3078,4431730,1242848
3079,4438537,1923327
3080,4439194,8382637
3081,4444165,10488703
3082,4444431,10681129
3083,4444650,3731501
3084,4452618,2729442
3085,4453875,51782
3086,4453875,10450852
3087,4460830,1075717
3088,4461615,1645141
3089,4461785,5233546
3090,4461785,6416432
3091,4462917,1670002
3092,4463079,6671557
3093,4464455,166051
3094,4464600,1820201
3095,4465382,9097271
3096,4466755,5232291
3097,4467402,2263835
3098,4469075,5588632
3099,4470715,7548160
3100,4470715,7890653
3101,4471262,1265993
3102,4471268,4145406
3103,4471963,4430714
3104,4473188,836881
3105,4474125,6935905
3106,4474535,2289917
3107,4476514,1697543
3108,4476514,4221012
3109,4476514,11362529
3110,4477130,9659538
3111,4477547,10306172
3112,4479741,8104971
3113,4480292,9701498
3114,4480623,2696521
3115,4481983,2208550
3116,4487095,5317277
3117,4487755,10960347
3118,4487946,206931
3119,4487946,9190814
3120,4491209,10209231
3121,4491737,11824714
3122,4493881,2074366
3123,4495552,10632964
3124,4498937,2208550
3125,4501175,11219841
3126,4507649,10133440
3127,4507649,9807522
3128,4507649,8187614
3129,4510817,5317277
3130,4517038,621332
3131,4517038,5016688
3132,4517127,1987778
3133,4521577,10107805
3134,4522427,10341356
3135,4523251,2611171
3136,4524878,2210105
3137,4528364,11618995
3138,4533860,1497736
3139,4534507,10023443
3140,4534572,9147187
3141,4535305,4198145
3142,4536430,1961697
3143,4538563,8454225
3144,4539379,2208550
3145,4539806,7435445
3146,4541448,3731501
3147,4541736,10280126
3148,4541819,3929708
3149,4545225,1450280
3150,4547556,5526015
3151,4547634,5698737
3152,4548382,4838854
3153,4549984,10778639
3154,4549984,3791198
3155,4549984,4117918
3156,4549984,1720655
3157,4549984,6738524
3158,4549984,1965531
3159,4549984,7814441
3160,4549984,4118676
3161,4549984,6916351
3162,4549984,2027682
3163,4552105,1609198
3164,4553369,11823798
3165,4556070,3210550
3166,4558100,7891343
3167,4561789,3791198
3168,4561789,4117918
3169,4561789,7989354
3170,4561789,1965531
3171,4561789,6916351
3172,4561789,4473239
3173,4563097,1242848
3174,4563097,9393929
3175,4563097,1720655
3176,4563097,6738524
3177,4563097,5142076
3178,4563097,10352845
3179,4563097,10774774
3180,4563097,6467
3181,4565845,4394536
3182,4571032,7684786
3183,4571451,1427245
3184,4571451,9393929
3185,4571451,1609198
3186,4571451,10036559
3187,4571451,2738361
3188,4571451,11697049
3189,4571493,11356745
3190,4580449,5892692
3191,4582308,5185891
3192,4584739,4507649
3193,4585290,1006428
3194,4586994,3879958
3195,4586994,6082998
3196,4587376,9288225
3197,4588976,7561498
3198,4589025,1846015
3199,4592560,6564682
3200,4593559,4558100
3201,4595772,4280714
3202,4595772,10908583
3203,4595772,9647390
3204,4596792,2289917
3205,4600368,5317277
3206,4600637,1670002
3207,4601017,1404148
3208,4601225,10209231
3209,4607205,1103217
3210,4609235,1609198
3211,4609698,8308636
3212,4619891,2198250
3213,4619891,8731754
3214,4619894,9393929
3215,4620071,2579002
3216,4622344,10171743
3217,4623410,9836268
3218,4623902,9961028
3219,4625422,3601366
3220,4625422,2277599
3221,4625422,6246429
3222,4626522,1404148
3223,4629286,8458456
3224,4629912,3397772
3225,4633030,3409747
3226,4633030,9030761
3227,4634117,8382637
3228,4634464,10905736
3229,4645053,1854070
3230,4645959,6056192
3231,4645959,166051
3232,4646662,2484976
3233,4647551,10576194
3234,4648374,11549810
3235,4655432,5008881
3236,4655432,10477140
3237,4658719,6803170
3238,4659339,1742549
3239,4661344,4017936
3240,4662489,9412732
3241,4664458,1983756
3242,4664721,11170884
3243,4665322,1983756
3244,4665322,8071756
3245,4665322,2786762
3246,4665322,2936818
3247,4668482,11618995
3248,4668691,8816085
3249,4668691,11118830
3250,4671540,5381525
3251,4672702,8674417
3252,4672799,9393929
3253,4674017,1137344
3254,4674428,11880009
3255,4676141,1670002
3256,4676141,1641341
3257,4678618,3757970
3258,4680287,11125154
3259,4681388,9671967
3260,4682278,6913373
3261,4684966,1670002
3262,4685672,11256311
3263,4692988,10067723
3264,4693543,65269
3265,4696758,6421143
3266,4702923,4169515
3267,4703968,1404148
3268,4703968,2936818
3269,4704690,10488703
3270,4712433,6048474
3271,4712822,4868602
3272,4713377,10010100
3273,4720868,9898309
3274,4720868,4983460
3275,4720868,7982498
3276,4721172,10396312
3277,4725240,7096122
3278,4729775,9575957
3279,4733530,7968817
3280,4733530,3508536
3281,4735886,1215042
3282,4735886,6806952
3283,4735886,10107805
3284,4739111,10312278
3285,4739920,11940212
3286,4741105,10345531
3287,4741521,711032
3288,4746683,9774579
3289,4747641,247507
3290,4749430,4087571
3291,4750850,11119000
3292,4751761,11786195
3293,4754771,8674417
3294,4760231,2059422
3295,4760231,3315242
3296,4760250,8436322
3297,4760290,4301672
3298,4762398,9393929
3299,4763546,7651708
3300,4764304,10001154
3301,4764878,5878251
3302,4765541,9836268
3303,4766352,2294904
3304,4767330,10125805
3305,4767330,9765113
3306,4768761,1285536
3307,4775506,6546699
3308,4776149,11618995
3309,4778713,1923327
3310,4779763,1854070
3311,4788589,10277858
3312,4789023,4470715
3313,4789023,9412732
3314,4791181,5317277
3315,4791202,2289917
3316,4792472,2485411
3317,4793731,5317277
3318,4795940,7868743
3319,4797500,8321153
3320,4799816,5400269
3321,4802343,2608082
3322,4802679,4866776
3323,4802679,4198145
3324,4804986,438771
3325,4805491,10627572
3326,4806539,6803528
3327,4806929,4430714
3328,4809903,597641
3329,4811834,11443077
3330,4812575,4866776
3331,4812673,8321153
3332,4816749,11787569
3333,4818360,3961029
3334,4818360,6086936
3335,4818360,3935837
3336,4820510,210484
3337,4820510,10722778
3338,4822087,9710914
3339,4823587,2697595
3340,4829177,6748021
3341,4830039,10041389
3342,4830039,5142076
3343,4831325,8674417
3344,4832115,7085780
3345,4834939,8008425
3346,4836869,4395005
3347,4837466,3031908
3348,4838754,10699434
3349,4838854,10011013
3350,4838854,2921092
3351,4840143,1951698
3352,4840299,1282235
3353,4845214,4634464
3354,4845215,5890657
3355,4845491,8449744
3356,4845491,9792639
3357,4845491,9462998
3358,4845491,11170884
3359,4845491,1103217
3360,4845665,10753783
3361,4847604,10351679
3362,4850057,7600719
3363,4851592,1054049
3364,4863223,206931
3365,4863427,1523562
3366,4866776,4198145
3367,4868602,5583345
3368,4872136,3908969
3369,4872476,10209231
3370,4873692,11665022
3371,4873692,7351780
3372,4877092,10560613
3373,4877338,11206957
3374,4877670,7320974
3375,4878754,8170524
3376,4881640,9161888
3377,4886668,8382637
3378,4887991,4169515
3379,4891848,9836268
3380,4897039,3929708
3381,4905037,1809558
3382,4905037,2199694
3383,4905037,6048474
3384,4905037,10774774
3385,4906521,1380901
3386,4907505,4217718
3387,4910880,11893081
3388,4911333,5107919
3389,4914931,836881
3390,4919260,2294366
3391,4923185,9574311
3392,4924995,11681407
3393,4925007,1408482
3394,4927370,8895068
3395,4929743,6167179
3396,4932270,9300727
3397,4932270,6930476
3398,4932270,1877479
3399,4932285,7905399
3400,4935365,1448530
3401,4938364,2289917
3402,4939393,7357598
3403,4941056,3879958
3404,4945119,4430714
3405,4945790,7320974
3406,4947546,3126760
3407,4953013,2208550
3408,4961189,464573
3409,4961193,1293293
3410,4961227,10881855
3411,4964116,9793987
3412,4965371,7331097
3413,4965371,9774579
3414,4966695,5413625
3415,4969865,1733413
3416,4969896,10863354
3417,4969896,7684538
3418,4971622,303407
3419,4972265,5844825
3420,4979613,5889602
3421,4983460,2029674
3422,4983460,2510074
3423,4985319,9421409
3424,4987787,8025025
3425,4988168,303407
3426,4991067,3601366
3427,4992715,10209231
3428,4993287,653107
3429,4993287,8829073
3430,4996838,7746997
3431,4997147,8483048
3432,5001605,9115479
3433,5001636,8177478
3434,5001636,2251300
3435,5001636,466999
3436,5002899,4389605
3437,5003375,2608082
3438,5008881,10219859
3439,5008881,5107919
3440,5008881,6045712
3441,5008881,5900670
3442,5008881,3495057
3443,5008881,1543551
3444,5010982,247507
3445,5010982,7675390
3446,5010982,8114334
3447,5010982,4107157
3448,5010982,1048872
3449,5010982,3159795
3450,5010982,10774774
3451,5011476,9462998
3452,5012937,6421143
3453,5014233,1019386
3454,5016688,11005077
3455,5016688,5124283
3456,5016688,2888037
3457,5016688,5077585
3458,5016688,8321153
3459,5017746,9701156
3460,5017746,3879137
3461,5017746,2658845
3462,5018418,8870008
3463,5018684,9602233
3464,5018690,10627320
3465,5023931,357624
3466,5025201,11124208
3467,5027876,4987787
3468,5035775,10488703
3469,5036906,1809558
3470,5038664,11011499
3471,5039941,605183
3472,5041841,1645141
3473,5041992,1013551
3474,5042257,8725562
3475,5042846,1878324
3476,5046133,24737
3477,5048124,10412729
3478,5049110,9810390
3479,5049110,437126
3480,5049796,4254405
3481,5049830,11644855
3482,5050213,11604118
3483,5050966,1809558
3484,5052317,10497621
3485,5052317,7085780
3486,5052317,1075717
3487,5052317,3521423
3488,5052474,6718883
3489,5054151,9412732
3490,5057962,7085780
3491,5058757,10477140
3492,5062042,4947546
3493,5062042,10402841
3494,5064307,1809558
3495,5064307,2199694
3496,5064307,6048474
3497,5064307,10774774
3498,5064377,11665022
3499,5064968,2208550
3500,5065480,9415466
3501,5068832,6455918
3502,5068832,4430714
3503,5070643,1670002
3504,5071338,3461716
3505,5071415,6621522
3506,5072019,4645959
3507,5074812,11727710
3508,5074828,7085780
3509,5076715,3650796
3510,5077544,4057278
3511,5077585,6398555
3512,5077621,1751344
3513,5077629,8849153
3514,5077629,3752426
3515,5080955,5387286
3516,5081154,8674417
3517,5084492,9393929
3518,5084492,9462998
3519,5089531,8950526
3520,5089531,5249516
3521,5089720,4866776
3522,5089720,4198145
3523,5089823,3301196
3524,5097122,11424158
3525,5098446,7905399
3526,5098446,10113231
3527,5099712,2289917
3528,5101986,2074366
3529,5106407,9550929
3530,5107919,4071476
3531,5107919,2608082
3532,5111800,5457820
3533,5111800,7703240
3534,5111800,186671
3535,5113813,6374553
3536,5114352,3301196
3537,5115252,2707975
3538,5117934,11940212
3539,5118776,1854070
3540,5118776,1061321
3541,5124283,11607919
3542,5125056,6124900
3543,5125056,410414
3544,5125460,11704733
3545,5125460,11516220
3546,5125460,3908969
3547,5125460,8646191
3548,5125460,3940125
3549,5130759,9106794
3550,5133119,8731754
3551,5134641,9788987
3552,5134641,4424480
3553,5134641,5064307
3554,5134876,2128533
3555,5135021,11268028
3556,5135021,6844673
3557,5135087,3021986
3558,5138195,5008881
3559,5142076,10739151
3560,5142499,1878324
3561,5143489,2208550
3562,5143993,11493482
3563,5144014,1024327
3564,5144918,9577823
3565,5144918,4338516
3566,5147226,5602005
3567,5148095,7686715
3568,5154036,1748320
3569,5154868,11206957
3570,5154868,1137344
3571,5154868,2936818
3572,5154868,11727710
3573,5154868,10774774
3574,5154868,1612020
3575,5154868,1143294
3576,5160369,4394536
3577,5160753,2267508
3578,5163170,11530557
3579,5163870,4623902
3580,5173322,2218473
3581,5176066,9244816
3582,5177157,8674417
3583,5180266,4947546
3584,5185891,10514042
3585,5189291,3939930
3586,5193827,4866776
3587,5208159,3310492
3588,5210441,4217718
3589,5215021,4634464
3590,5217084,1404148
3591,5218963,9774579
3592,5220344,4735886
3593,5221041,10774774
3594,5221114,4087571
3595,5223353,11697655
3596,5223353,2373736
3597,5226326,10209231
3598,5227627,4071476
3599,5227627,10552823
3600,5228367,9762941
3601,5228906,653107
3602,5231237,9365915
3603,5232291,2658845
3604,5233937,3850189
3605,5235238,230750
3606,5235556,7170125
3607,5238431,3601366
3608,5239524,9393929
3609,5240982,7600719
3610,5243479,11893081
3611,5244256,8674417
3612,5244770,6405779
3613,5244770,10072577
3614,5247872,2608082
3615,5248376,2484976
3616,5248858,4453875
3617,5249589,2936818
3618,5252551,585638
3619,5255673,8872624
3620,5256589,4087571
3621,5259094,4775506
3622,5259610,4473239
3623,5260108,9998835
3624,5260373,3917635
3625,5263471,3939930
3626,5263875,585638
3627,5266092,11419404
3628,5267046,7649320
3629,5271786,9701498
3630,5271881,9836268
3631,5277055,10209231
3632,5277768,469245
3633,5280404,2018105
3634,5282054,1074998
3635,5283186,9283207
3636,5286047,8647289
3637,5289960,4623902
3638,5289960,345108
3639,5290425,10873337
3640,5290425,7868743
3641,5294718,585638
3642,5295637,6950995
3643,5296992,4430714
3644,5297604,9897153
3645,5302539,8382637
3646,5302856,5602465
3647,5317083,7104301
3648,5317083,1971476
3649,5317083,9898309
3650,5317083,2608082
3651,5317083,10848088
3652,5317083,2213013
3653,5317083,376772
3654,5317277,2075472
3655,5317277,1854070
3656,5317277,10041159
3657,5319848,2484976
3658,5323451,11944041
3659,5324331,5687328
3660,5327358,1004793
3661,5327358,1829243
3662,5327594,3157908
3663,5328041,4750850
3664,5328151,9755791
3665,5328643,2484976
3666,5330496,6343895
3667,5331944,1404148
3668,5338402,4983460
3669,5340003,9991244
3670,5342996,1762574
3671,5350058,10341356
3672,5350100,2210105
3673,5350100,7116163
3674,5353568,9701498
3675,5354934,8008425
3676,5355407,10312278
3677,5356211,11902166
3678,5356211,992893
3679,5356428,1878324
3680,5357367,10081464
3681,5358469,6185049
3682,5359354,6844673
3683,5359996,1137344
3684,5362231,9524024
3685,5362231,6938473
3686,5363092,11306961
3687,5363580,1169370
3688,5364698,4071476
3689,5364698,2608082
3690,5365549,1136508
3691,5371001,9736848
3692,5372613,11860522
3693,5373485,10827679
3694,5377789,10336544
3695,5379185,5317277
3696,5381525,3675937
3697,5381525,9771067
3698,5381525,959122
3699,5381525,10009628
3700,5381525,3373836
3701,5381525,7614435
3702,5381525,6516687
3703,5381525,10555344
3704,5381525,9964617
3705,5381525,2314814
3706,5382108,83674
3707,5387368,3015339
3708,5387515,1103217
3709,5393865,6776739
3710,5393865,4571451
3711,5393865,6803528
3712,5394046,2794289
3713,5395692,9481475
3714,5395692,9568289
3715,5400269,9393929
3716,5400269,2250000
3717,5400269,2752978
3718,5400467,5317277
3719,5402300,2208550
3720,5408135,10209231
3721,5408557,4573081
3722,5409333,4169515
3723,5410654,4107157
3724,5413625,8548597
3725,5415981,2267508
3726,5419586,8674417
3727,5420311,9765113
3728,5421416,634256
3729,5421616,9894948
3730,5424117,8829073
3731,5424742,7094455
3732,5425232,507656
3733,5425232,11271685
3734,5425232,10614241
3735,5425232,9025662
3736,5425232,8573912
3737,5425232,3879042
3738,5425981,9130939
3739,5428545,10312278
3740,5429884,6398555
3741,5430046,9097271
3742,5433396,1404148
3743,5433396,6455918
3744,5433396,1748320
3745,5433396,9244816
3746,5433396,4430714
3747,5433396,546078
3748,5433396,2267508
3749,5433396,2660740
3750,5433396,6676169
3751,5433396,6950995
3752,5433396,6048474
3753,5433396,7336799
3754,5437634,2660740
3755,5439482,1670002
3756,5439937,5947356
3757,5442383,2126653
3758,5442383,4623902
3759,5445945,1512899
3760,5446509,6553645
3761,5453106,4169515
3762,5453963,8731754
3763,5456656,10306172
3764,5457820,5515040
3765,5460121,733190
3766,5460121,2697595
3767,5460919,4634464
3768,5464456,11296754
3769,5465051,2289917
3770,5466985,5732760
3771,5466985,10549814
3772,5466985,10390678
3773,5467262,10836421
3774,5467307,836881
3775,5468549,11793961
3776,5469025,594518
3777,5472228,2086460
3778,5472228,1635246
3779,5478135,4105946
3780,5478159,11421368
3781,5479318,5944865
3782,5479739,1142425
3783,5482527,1380901
3784,5483891,2608082
3785,5484428,7432591
3786,5485422,4806539
3787,5486949,6455918
3788,5487440,3207971
3789,5489735,10209231
3790,5493109,7940875
3791,5493109,851864
3792,5493124,4444431
3793,5493738,10761831
3794,5494108,11443077
3795,5494183,2000674
3796,5495168,2400071
3797,5495729,1588298
3798,5497560,8058992
3799,5498489,3906659
3800,5500320,6636033
3801,5501399,5248986
3802,5501535,2168377
3803,5505164,7980757
3804,5508163,6813096
3805,5511078,2277599
3806,5517384,8415450
3807,5517601,11167138
3808,5521924,5008881
3809,5522027,9836268
3810,5525742,5823282
3811,5525742,6894851
3812,5525742,1257454
3813,5525742,7703921
3814,5525742,9984336
3815,5533823,8099745
3816,5535643,9804458
3817,5536531,8008425
3818,5536928,43975
3819,5536928,10732701
3820,5536928,6564682
3821,5536928,4303316
3822,5536928,7891820
3823,5538209,1614704
3824,5538602,11310386
3825,5540272,1983756
3826,5540277,11477709
3827,5543407,10488703
3828,5544038,2142264
3829,5544038,9427023
3830,5544274,653107
3831,5544274,8959609
3832,5544274,6048474
3833,5544856,5468549
3834,5545737,603220
3835,5547558,8026334
3836,5548799,11033394
3837,5548799,4169515
3838,5548858,6916351
3839,5548858,10085661
3840,5552027,2966514
3841,5552140,6374553
3842,5553567,1670002
3843,5553567,1074998
3844,5553567,6467
3845,5556111,5228367
3846,5556814,3397772
3847,5559055,206271
3848,5561700,2484976
3849,5562803,2923388
3850,5566044,8489071
3851,5570321,2484976
3852,5570755,4394536
3853,5574656,11131707
3854,5576820,2488104
3855,5580044,6553645
3856,5580044,2660740
3857,5581619,2918910
3858,5584417,5317277
3859,5587154,11219841
3860,5587154,11392242
3861,5587661,8278580
3862,5587661,6615861
3863,5587661,11665022
3864,5587661,9071540
3865,5587661,7351780
3866,5587661,1033916
3867,5587661,2970563
3868,5587661,11697049
3869,5587661,11170884
3870,5587661,802925
3871,5587661,464573
3872,5587661,10412729
3873,5587661,714896
3874,5587661,11681407
3875,5587661,3703783
3876,5587661,879905
3877,5587661,11520498
3878,5587661,1103217
3879,5587661,11135164
3880,5587661,6185049
3881,5587661,728370
3882,5587661,3248397
3883,5587661,8187614
3884,5587661,7877782
3885,5587661,1878324
3886,5587661,9999032
3887,5587661,10627572
3888,5587661,9763072
3889,5587661,7891343
3890,5588955,11059225
3891,5589834,10842161
3892,5596496,4155527
3893,5600832,1923327
3894,5601260,8674417
3895,5602005,7253242
3896,5602465,5624213
3897,5603845,3817080
3898,5604267,2727024
3899,5606006,5330496
3900,5607025,8065655
3901,5608196,9415466
3902,5609061,543465
3903,5611733,2484976
3904,5611733,4430714
3905,5611733,9407093
3906,5611733,1809558
3907,5611733,9393929
3908,5611733,2752978
3909,5611733,6048474
3910,5612742,6702629
3911,5618075,6488310
3912,5620362,7444237
3913,5622102,10488703
3914,5623399,2396371
3915,5624213,4707357
3916,5628354,1670002
3917,5630298,3571637
3918,5633475,2608082
3919,5633925,3597462
3920,5634160,6398555
3921,5634180,5008881
3922,5636885,4087571
3923,5638099,8855935
3924,5641154,11279996
3925,5641530,160352
3926,5641556,11089027
3927,5642635,1265993
3928,5644540,11655177
3929,5645676,9600046
3930,5658830,8899526
3931,5661927,6103591
3932,5661927,789237
3933,5663047,10036559
3934,5664279,8674417
3935,5667188,10877399
3936,5670071,9412732
3937,5671461,11006188
3938,5673024,2117809
3939,5673024,2210063
3940,5673300,2608082
3941,5676485,6048474
3942,5676485,9953369
3943,5677269,9102007
3944,5684748,2126653
3945,5684853,9393929
3946,5685092,5317277
3947,5685400,546078
3948,5687328,3817080
3949,5687559,8674417
3950,5688234,82935
3951,5689132,7085780
3952,5690229,8382637
3953,5692654,10209231
3954,5693731,2208550
3955,5695743,4430714
3956,5698109,8731754
3957,5698737,3908969
3958,5698737,8646191
3959,5699266,11493306
3960,5701327,9671967
3961,5702907,599258
3962,5702907,6398555
3963,5702907,5016688
3964,5704754,6071316
3965,5705246,7228663
3966,5705540,206931
3967,5705540,9190814
3968,5706307,6735739
3969,5708194,10446366
3970,5709561,2210105
3971,5712004,1670002
3972,5713112,6185049
3973,5713186,1404148
3974,5713186,9390416
3975,5713869,6676169
3976,5718790,4430714
3977,5720013,7814441
3978,5723401,9264976
3979,5728251,6405779
3980,5728251,6088731
3981,5728937,10072577
3982,5728937,6405779
3983,5734251,10151197
3984,5742627,3731501
3985,5744079,11787238
3986,5747779,8731754
3987,5747779,5317277
3988,5752967,10753783
3989,5756346,9575957
3990,5757624,8230440
3991,5759036,11786195
