,company_id,assets
1509,2718925,
1510,2727024,347069134.0
1511,2727699,
1512,2728309,
1513,2729442,96745258.0
1514,2730016,23195161.0
1515,2731871,68372000.0
1516,2732021,
1517,2732114,225.0
1518,2738361,267469709.0
1519,2738606,
1520,2739607,
1521,2741667,
1522,2742244,237923348.0
1523,2743669,
1524,2748059,14774197.0
1525,2748170,
1526,2748971,
1527,2752462,
1528,2752978,413849059.0
1529,2754044,
1530,2754164,6080488.0
1531,2757342,
1532,2757593,
1533,2758903,
1534,2759023,171965769.0
1535,2759909,
1536,2760367,
1537,2760391,18908926.0
1538,2760479,
1539,2760488,329534606.0
1540,2761915,171127303.0
1541,2763127,
1542,2764045,
1543,2767711,
1544,2771040,20212035.0
1545,2771839,
1546,2773030,1326615.0
1547,2773467,14525704.0
1548,2776471,
1549,2781599,
1550,2784663,37352100000.0
1551,2786513,
1552,2786762,2824982243.0
1553,2787579,7861996.0
1554,2789287,
1555,2794289,15327977.0
1556,2794600,4832195.0
1557,2797222,
1558,2800989,
1559,2801613,1803000000.0
1560,2803227,
1561,2804526,
1562,2805648,
1563,2806006,43839000.0
1564,2809295,
1565,2812797,1179.0
1566,2812929,
1567,2822399,
1568,2822883,
1569,2827814,8355242.0
1570,2828810,
1571,2830286,
1572,2831839,48837174.0
1573,2834102,
1574,2835207,1103701794.0
1575,2838892,
1576,2840206,12916343.0
1577,2842312,
1578,2845559,
1579,2846730,
1580,2847869,1511202618.0
1581,2849350,
1582,2851149,703382138.0
1583,2855784,2058246.0
1584,2855916,
1585,2857057,9822725.0
1586,2859465,123.0
1587,2863091,122182670.0
1588,2866879,
1589,2867577,15122019000.0
1590,2867950,
1591,2872227,
1592,2873952,
1593,2874315,
1594,2875716,
1595,2877713,7.0
1596,2879112,2300621000.0
1597,2879514,1643750348.0
1598,2882703,
1599,2884114,94233629.0
1600,2884494,
1601,2884921,
1602,2886716,
1603,2888037,
1604,2896216,
1605,2897966,
1606,2898318,12554280.0
1607,2898493,210250221.0
1608,2903457,1262218000.0
1609,2903675,
1610,2909044,734239.0
1611,2909918,
1612,2910642,293183000.0
1613,2910926,
1614,2912436,29018233.0
1615,2913394,9769100.0
1616,2914793,59914029.0
1617,2915177,10869764.0
1618,2918841,432670181.0
1619,2918910,143466000.0
1620,2921092,37341.0
1621,2923388,7088992.0
1622,2923758,552713474.0
1623,2925533,
1624,2928028,5509418723.0
1625,2932154,
1626,2932509,
1627,2932634,116019159.0
1628,2935161,
1629,2936818,129498962294.0
1630,2937308,
1631,2938865,424268.0
1632,2941242,
1633,2943785,
1634,2949252,
1635,2952303,342902942.0
1636,2953504,
1637,2954022,
1638,2960836,15211425.0
1639,2961434,74384607.0
1640,2965842,
1641,2966514,50070.0
1642,2967024,5337510716.0
1643,2968571,
1644,2969377,461812000000.0
1645,2970542,1922357813.0
1646,2970563,649745706.0
1647,2974877,
1648,2989059,
1649,2989273,513964802.0
1650,2989997,
1651,2992534,
1652,2994310,
1653,2994728,5859787.0
1654,2999105,
1655,2999917,
1656,3001332,592370.0
1657,3002956,56854991.0
1658,3003684,
1659,3003848,
1660,3004834,
1661,3007371,
1662,3010171,
1663,3010813,
1664,3012301,
1665,3015339,24860654.0
1666,3015534,
1667,3017517,70255000.0
1668,3020967,1454019000.0
1669,3021986,171139675.0
1670,3024314,8162518301.0
1671,3026284,46499109057.0
1672,3027303,
1673,3027716,524177379397.0
1674,3031908,77081965.0
1675,3032335,
1676,3032528,10400000.0
1677,3034250,
1678,3034844,
1679,3036816,3531638174.0
1680,3040096,
1681,3042153,1.0
1682,3044368,
1683,3045620,4551.0
1684,3051734,
1685,3052462,
1686,3056675,5566469.0
1687,3057243,
1688,3060247,
1689,3066004,122705.0
1690,3067946,694465596.0
1691,3068317,
1692,3069984,
1693,3072081,
1694,3076859,
1695,3078813,2.0
1696,3079301,273201994.0
1697,3081051,2373617.0
1698,3081322,82861375.0
1699,3081510,
1700,3082041,21631133.0
1701,3085600,
1702,3085738,
1703,3086826,348848868.0
1704,3087703,
1705,3088346,1101841.0
1706,3088423,
1707,3093012,
1708,3093387,
1709,3094512,
1710,3100630,
1711,3108821,610486.0
1712,3109271,
1713,3111497,13647580000.0
1714,3111608,
1715,3113475,77510000.0
1716,3114594,
1717,3116592,4173134452.0
1718,3120006,
1719,3120887,43051391.0
1720,3124130,10645985.0
1721,3124311,14168032.0
1722,3126760,124577000.0
1723,3129713,
1724,3132002,
1725,3132344,
1726,3132459,
1727,3136019,
1728,3140364,51389638.0
1729,3141158,
1730,3143016,
1731,3143387,239223064.0
1732,3144468,
1733,3145197,1999895.0
1734,3148420,620275802.0
1735,3149425,1079599.0
1736,3149526,
1737,3152816,
1738,3153129,
1739,3156451,
1740,3157908,
1741,3159552,252121669.0
1742,3159795,35311796.0
1743,3162429,
1744,3163560,8398435000.0
1745,3165759,3134459.0
1746,3170489,
1747,3172386,12223787435.0
1748,3173296,
1749,3177727,204903979.0
1750,3183771,
1751,3186238,66608078.0
1752,3186279,
1753,3186657,
1754,3186709,3184992851.0
1755,3187320,7907720.0
1756,3188067,
1757,3191902,
1758,3192364,
1759,3202974,
1760,3203108,5071768.0
1761,3205379,11337870.0
1762,3206194,
1763,3207528,446708805.0
1764,3207544,3816174.0
1765,3207642,23404090000.0
1766,3207971,154511218.0
1767,3210212,
1768,3210550,313222618.0
1769,3211034,
1770,3211659,106514695.0
1771,3211995,27037931000.0
1772,3213304,
1773,3214384,
1774,3215706,
1775,3219728,
1776,3221540,
1777,3221813,
1778,3223151,
1779,3224568,
1780,3225264,
1781,3225818,541168399.0
1782,3226513,419277.0
1783,3226851,
1784,3233415,13486742.0
1785,3234783,
1786,3239648,
1787,3240191,14074749.0
1788,3243109,
1789,3247072,267168253.0
1790,3247688,
1791,3248397,1573266.0
1792,3249900,49101311.0
1793,3250624,
1794,3256123,59780671.0
1795,3259926,
1796,3261836,
1797,3264068,
1798,3265013,
1799,3265241,552485553.0
1800,3270640,305694987.0
1801,3271351,
1802,3271616,
1803,3273358,6357968.0
1804,3274064,
1805,3275436,
1806,3276838,102924905.0
1807,3277255,
1808,3280560,
1809,3283021,245037636.0
1810,3284344,1698950000.0
1811,3292707,
1812,3293459,
1813,3294694,117776000.0
1814,3295424,17550673000.0
1815,3295443,33478274.0
1816,3296486,
1817,3297521,427627715.0
1818,3300734,
1819,3301196,701520351.0
1820,3301595,
1821,3303363,4878000.0
1822,3304881,
1823,3308651,1.0
1824,3310472,
1825,3310492,614231484.0
1826,3312259,
1827,3315242,56220701.0
1828,3318329,1515645000.0
1829,3322460,
1830,3324233,
1831,3329066,
1832,3331001,175932148.0
1833,3334465,
1834,3334712,
1835,3335170,
1836,3335536,111621179.0
1837,3337090,
1838,3339564,
1839,3340207,
1840,3342846,1509402285.0
1841,3345592,
1842,3347329,194337966.0
1843,3348402,129666032.0
1844,3350079,1143292387.0
1845,3351173,
1846,3351220,
1847,3352212,39329000.0
1848,3353756,5437685.0
1849,3356799,
1850,3357589,
1851,3358504,
1852,3360357,
1853,3361482,
1854,3363009,64012138.0
1855,3363973,
1856,3369068,
1857,3369297,134198034.0
1858,3369359,100065958.0
1859,3370442,357443496.0
1860,3370549,
1861,3370626,
1862,3373836,43389466.0
1863,3375000,3936208561.0
1864,3379768,
1865,3381223,
1866,3382716,
1867,3383858,
1868,3387252,
1869,3388821,
1870,3390097,
1871,3390638,
1872,3394452,
1873,3395225,5956337.0
1874,3397772,53761000.0
1875,3398191,
1876,3400185,319245717.0
1877,3402033,
1878,3403986,6642.0
1879,3406079,
1880,3407421,
1881,3407868,2675886212.0
1882,3408439,113136717000.0
1883,3409747,23026912.0
1884,3412729,23306758000.0
1885,3415795,9959331000.0
1886,3416130,
1887,3416994,
1888,3420014,
1889,3420959,17759889000.0
1890,3422353,56090671.0
1891,3425334,
1892,3426520,
1893,3426784,
1894,3432108,
1895,3432298,
1896,3432985,
1897,3435514,3200885.0
1898,3438982,
1899,3441758,
1900,3444195,
1901,3444448,115742884000.0
1902,3446049,37047640.0
1903,3448539,2207286.0
1904,3451705,
1905,3456884,
1906,3457898,
1907,3458408,
1908,3460668,28705954.0
1909,3461716,2704000000.0
1910,3469190,458871653.0
1911,3469253,201920890.0
1912,3469461,
1913,3471225,
1914,3471755,
1915,3472590,
1916,3477553,9609040.0
1917,3483923,
1918,3486291,95957681.0
1919,3490675,
1920,3491539,14337744.0
1921,3493623,6152911000.0
1922,3493859,54551227.0
1923,3494589,36420365.0
1924,3495057,417542000000.0
1925,3495481,
1926,3498486,
1927,3500876,6362542.0
1928,3502444,2056407000.0
1929,3504087,4306125000.0
1930,3504185,157632435.0
1931,3506423,
1932,3507129,213321802000.0
1933,3507985,
1934,3508536,61954430000.0
1935,3509369,
1936,3516383,
1937,3517583,
1938,3517667,
1939,3518224,1843700968.0
1940,3518554,
1941,3519724,
1942,3521423,5246017000.0
1943,3521568,282128422.0
1944,3524698,29138533000.0
1945,3525753,
1946,3530606,70669979000.0
1947,3532146,
1948,3532982,150907088.0
1949,3534038,
1950,3534165,88752246.0
1951,3534861,
1952,3536730,1271493976.0
1953,3537546,586363207.0
1954,3538679,112144574.0
1955,3541269,
1956,3543226,
1957,3546733,
1958,3547804,38716.0
1959,3548676,37513426.0
1960,3555150,
1961,3557097,
1962,3557392,
1963,3558284,
1964,3559074,
1965,3562127,
1966,3565842,238044127.0
1967,3566793,
1968,3567090,
1969,3567733,265861180.0
1970,3568502,
1971,3570019,3588792236.0
1972,3571637,831998881.0
1973,3572203,
1974,3574515,
1975,3577154,
1976,3578655,
1977,3579769,
1978,3583208,
1979,3583479,15177306.0
1980,3587659,
1981,3590225,1295787743.0
1982,3592279,
1983,3592587,
1984,3596500,
1985,3597462,4263248.0
1986,3601366,105528745.0
1987,3601711,436397829.0
1988,3605109,7015666.0
1989,3605752,
1990,3606635,
1991,3607050,961875000.0
1992,3610684,13748352278.0
1993,3611867,
1994,3612155,
1995,3614105,
1996,3614582,
1997,3614982,22525384000.0
1998,3621851,
1999,3622396,278391108.0
2000,3623401,
2001,3628001,25034000.0
2002,3628017,
2003,3629364,
2004,3630575,
2005,3632638,
2006,3632850,27512788.0
2007,3633523,
2008,3635203,1706508524.0
2009,3636391,
2010,3638966,
2011,3641859,
2012,3644613,
2013,3646264,3116366987.0
2014,3650796,1285351211.0
2015,3651244,
2016,3652070,
2017,3653901,
2018,3654089,684368000.0
2019,3654096,620376344.0
2020,3655135,
2021,3657162,
2022,3657342,
2023,3659988,
2024,3660142,
2025,3660799,457787961.0
2026,3669855,
2027,3669858,
2028,3674233,
2029,3675937,27937534.0
2030,3678397,
2031,3678723,
2032,3683752,
2033,3684570,
2034,3686024,
2035,3686078,
2036,3687600,
2037,3690719,
2038,3696244,10690748399.0
2039,3700195,
2040,3700707,786594.0
2041,3701981,
2042,3702008,
2043,3702248,
2044,3703783,3013229.0
2045,3706576,
2046,3707446,
2047,3707663,27025214.0
2048,3709602,
2049,3711114,
2050,3711137,57956525.0
2051,3713047,
2052,3716812,
2053,3717374,
2054,3720919,
2055,3721355,
2056,3724765,355861.0
2057,3724781,
2058,3727698,922147670373.0
2059,3729263,809713586.0
2060,3730161,
2061,3731501,53815000.0
2062,3735296,
2063,3739710,1911134358.0
2064,3742938,31722692.0
2065,3743667,86257127.0
2066,3743970,
2067,3744760,99107350.0
2068,3744851,
2069,3746833,
2070,3752426,574443988.0
2071,3753147,
2072,3754279,
2073,3754726,
2074,3757005,9758630000.0
2075,3757775,
2076,3757970,15950456.0
2077,3760056,73858694.0
2078,3761237,
2079,3762560,2924807589.0
2080,3764314,
2081,3764737,
2082,3765420,
2083,3765854,5407033.0
2084,3766456,222528948000.0
2085,3774111,
2086,3776819,
2087,3782708,8501.0
2088,3783505,
2089,3784181,
2090,3785781,274188977.0
2091,3788770,
2092,3789906,29993287.0
2093,3789947,
2094,3791198,170571969.0
2095,3791315,
2096,3795817,421115674.0
2097,3797168,
2098,3799983,20958923.0
2099,3802445,
2100,3803923,
2101,3805690,
2102,3806102,65937335000.0
2103,3806382,565426740.0
2104,3808502,
2105,3808706,
2106,3809290,388730146.0
2107,3810857,39219550.0
2108,3811529,17441000000.0
2109,3812155,
2110,3814989,
2111,3815090,633303000.0
2112,3816336,
2113,3816568,
2114,3817080,833982000.0
2115,3817323,
2116,3820222,
2117,3821823,
2118,3822569,3.0
2119,3825405,
2120,3826819,133727235671.0
2121,3826942,9501272000.0
2122,3827032,
2123,3827050,
2124,3827417,
2125,3827831,
2126,3829796,4559636.0
2127,3830150,
2128,3836697,731923000.0
2129,3840036,9896852.0
2130,3840895,
2131,3841834,601650.0
2132,3847068,
2133,3848050,
2134,3850189,113815000.0
2135,3851748,
2136,3855817,
2137,3857910,1.0
2138,3859095,
2139,3864017,5698094000.0
2140,3864249,13515408.0
2141,3864871,96594000.0
2142,3865284,190162752.0
2143,3867259,3424764184.0
2144,3867516,13824744000.0
2145,3870794,
2146,3871174,
2147,3872213,
2148,3872838,7934000000.0
2149,3873451,
2150,3873765,6519020.0
2151,3877097,
2152,3877754,
2153,3878530,
2154,3878932,
2155,3879042,42529001.0
2156,3879137,42616000.0
2157,3879958,106673926.0
2158,3882296,
2159,3882906,
2160,3884486,
2161,3885254,15671000000.0
2162,3886055,
2163,3888429,
2164,3888992,
2165,3889070,
2166,3892918,
2167,3893040,7077619.0
2168,3895729,294336455.0
2169,3898743,
2170,3898783,54748000.0
2171,3899123,
2172,3905441,15095687.0
2173,3905570,
2174,3905774,
2175,3906659,40135000000.0
2176,3908969,3135322000.0
2177,3910677,46614613000.0
2178,3910678,
2179,3917133,380957.0
2180,3917635,3235595.0
2181,3919232,
2182,3922122,
2183,3922555,
2184,3929708,57467000.0
2185,3931491,
2186,3932342,
2187,3932681,68687429.0
2188,3935837,14059922.0
2189,3939930,43201000.0
2190,3940125,709261000.0
2191,3940404,
2192,3940702,
2193,3941993,2849931011.0
2194,3942265,
2195,3942347,
2196,3943620,2216027000.0
2197,3944966,
2198,3946766,
2199,3950310,
2200,3951570,19113952000.0
2201,3952848,10357316.0
2202,3954194,
2203,3954340,
2204,3954437,3571599164.0
2205,3955338,
2206,3955603,
2207,3958128,
2208,3958459,
2209,3959769,
2210,3960236,31389929.0
2211,3961029,41648370.0
2212,3963484,
2213,3963971,
2214,3965839,
2215,3966722,
2216,3966736,971716159.0
2217,3976960,6283195000.0
2218,3977362,28056781.0
2219,3978031,15792202000.0
2220,3978637,
2221,3979218,1597852218.0
2222,3980946,
2223,3980980,
2224,3981259,916999.0
2225,3982478,
2226,3992244,
2227,3998160,36357272.0
2228,4000520,
2229,4000599,
2230,4001653,6619983.0
2231,4004495,
2232,4006107,14.0
2233,4006446,48782225.0
2234,4010160,
2235,4012504,
2236,4014342,
2237,4015257,
2238,4017936,1873918.0
2239,4018180,35361235000.0
2240,4022312,57933981.0
2241,4023596,41027300000.0
2242,4024329,
2243,4024389,629093559.0
2244,4024981,548156619.0
2245,4025220,143741800.0
2246,4026035,453167.0
2247,4026463,338647763.0
2248,4029516,112.0
2249,4030039,47425700000.0
2250,4033919,
2251,4034157,
2252,4034180,8324947.0
2253,4035117,
2254,4035248,18790639000.0
2255,4036040,
2256,4036666,100301993.0
2257,4037557,
2258,4043198,
2259,4044866,419052848.0
2260,4049931,
2261,4050138,
2262,4056590,
2263,4057054,
2264,4057278,358240.0
2265,4058388,342749284.0
2266,4059754,
2267,4061027,22628386.0
2268,4061126,
2269,4062347,4197291.0
2270,4066573,
2271,4066589,6921744.0
2272,4067009,153436119.0
2273,4069061,
2274,4071476,101140134.0
2275,4072698,13072067303.0
2276,4073916,208744051.0
2277,4080745,
2278,4084372,3671610.0
2279,4084390,
2280,4085538,
2281,4087485,
2282,4087571,333633000000.0
2283,4089198,
2284,4089435,
2285,4091261,
2286,4092851,
2287,4093195,
2288,4094403,26470636.0
2289,4094855,
2290,4097225,
2291,4100207,
2292,4104622,
2293,4105609,17509334.0
2294,4105777,53315274.0
2295,4105946,237449685.0
2296,4106759,
2297,4107157,809473850.0
2298,4107184,299214432.0
2299,4107999,
2300,4108526,245619000.0
2301,4110385,68496858000.0
2302,4112785,
2303,4114531,
2304,4116335,
2305,4117918,190080458.0
2306,4118676,48638296.0
2307,4120355,
2308,4126840,
2309,4128481,
2310,4132586,
2311,4132629,13092060000.0
2312,4136585,
2313,4137796,
2314,4142570,
2315,4142664,
2316,4145406,21728949.0
2317,4146736,752918835658.0
2318,4150664,
2319,4150769,
2320,4151289,
2321,4153645,
2322,4153798,
2323,4155527,1055402934.0
2324,4156310,
2325,4163781,
2326,4163998,
2327,4164129,
2328,4164633,
2329,4165640,1313271000000.0
2330,4165893,
2331,4169515,1063690710.0
2332,4178958,168067356.0
2333,4179393,
2334,4180270,
2335,4180791,
2336,4182239,23952129.0
2337,4182575,
2338,4182990,
2339,4190591,463540383.0
2340,4191449,
2341,4194334,
2342,4194346,169483577.0
2343,4196306,237442742.0
2344,4196581,
2345,4196847,
2346,4198145,3597988000.0
2347,4198322,
2348,4198389,
2349,4203609,95177385.0
2350,4203644,10158690.0
2351,4203651,54547658.0
2352,4204259,
2353,4204419,
2354,4204484,434442000.0
2355,4205857,127984781.0
2356,4213015,
2357,4213502,
2358,4216293,
2359,4217718,28386000000.0
2360,4218480,
2361,4218690,
2362,4219990,
2363,4221012,20022846000.0
2364,4221102,
2365,4221965,2134792000.0
2366,4224337,846349045.0
2367,4224897,
2368,4229399,16847065000.0
2369,4230650,3.0
2370,4230822,11946000.0
2371,4231600,
2372,4231934,19377438.0
2373,4233819,
2374,4237293,22225710.0
2375,4237605,
2376,4241047,
2377,4241411,
2378,4241761,1841667.0
2379,4242046,
2380,4242328,
2381,4243972,
2382,4246665,
2383,4248527,159318198397.0
2384,4254405,6835700000.0
2385,4256604,
2386,4256742,
2387,4257252,
2388,4258687,28785000.0
2389,4258779,
2390,4259022,
2391,4259250,1830007000.0
2392,4259949,14728396.0
2393,4260574,
2394,4262857,
2395,4263230,5854082211.0
2396,4264526,144498731.0
2397,4267096,
2398,4270426,948974000.0
2399,4272871,
2400,4276262,
2401,4280714,70429352.0
2402,4281813,
2403,4284370,531984.0
2404,4286087,
2405,4287672,
2406,4289589,
2407,4290701,497974000.0
2408,4290731,
2409,4293484,
2410,4299675,
2411,4300240,
2412,4300591,
2413,4301672,262509748.0
2414,4303316,1002913878.0
2415,4307111,847703054.0
2416,4308886,10773704000.0
2417,4310218,
2418,4312073,
2419,4313667,
2420,4314912,104558398.0
2421,4317369,
2422,4321199,
2423,4321895,
2424,4324092,140871000.0
2425,4326288,12983127.0
2426,4328426,
2427,4330587,
2428,4331166,
2429,4332290,427663568.0
2430,4334861,
2431,4338516,189343000.0
2432,4339443,
2433,4340333,
2434,4341421,2417164.0
2435,4341819,144832005.0
2436,4343242,
2437,4349171,2844308.0
2438,4351145,
2439,4353106,571335954.0
2440,4355737,2250302000.0
2441,4361176,
2442,4361302,
2443,4362864,
2444,4363078,164241.0
2445,4365662,32215336000.0
2446,4366004,
2447,4366326,
2448,4367196,
2449,4370981,55773054.0
2450,4373722,
2451,4377082,34785366.0
2452,4378300,
2453,4379012,676515507.0
2454,4383337,600294000.0
2455,4383445,
2456,4383846,
2457,4384559,31737563000.0
2458,4387591,
2459,4387780,31892550.0
2460,4389605,4240068212.0
2461,4390626,56497060013.0
2462,4392988,
2463,4393094,5593211.0
2464,4394536,1682421000.0
2465,4395005,379928754.0
2466,4397239,
2467,4399744,5230000.0
2468,4409147,
2469,4413571,
2470,4413645,452863631.0
2471,4414807,
2472,4415477,67358562.0
2473,4415479,123840343.0
2474,4415677,
2475,4416202,
2476,4419581,6165682.0
2477,4419606,
2478,4423827,
2479,4424480,767462326.0
2480,4425845,24865.0
2481,4426243,
2482,4427682,
2483,4429135,76304342.0
2484,4430069,121418900000.0
2485,4430714,400083000000.0
2486,4431730,
2487,4436558,16769087.0
2488,4438537,
2489,4439194,16028419000.0
2490,4444165,
2491,4444431,207394031.0
2492,4444650,
2493,4452618,
2494,4453875,1349000000.0
2495,4458003,4025400.0
2496,4460830,
2497,4461615,
2498,4461785,98675845948.0
2499,4462917,
2500,4463079,113.0
2501,4464455,
2502,4464600,875562.0
2503,4465382,
2504,4466755,295284000.0
2505,4467402,
2506,4468030,5269.0
2507,4469075,
2508,4470635,3866547.0
2509,4470715,3053548.0
2510,4471262,
2511,4471268,
2512,4471963,
2513,4473188,
2514,4473239,5157650.0
2515,4474125,
2516,4474535,
2517,4476514,
2518,4477130,
2519,4477547,12510148.0
2520,4479741,
2521,4480292,
2522,4480623,120540074.0
2523,4481983,
2524,4484842,41443000.0
2525,4487095,
2526,4487755,33416707.0
2527,4487946,
2528,4491209,
2529,4491737,
2530,4493881,
2531,4495552,
2532,4498937,
2533,4501175,
2534,4507649,107864695.0
2535,4510817,
2536,4517038,7391861000.0
2537,4517127,
2538,4518545,2548775237.0
2539,4521577,
2540,4522427,
2541,4523251,561141694.0
2542,4524878,
2543,4528364,
2544,4533860,2766488541.0
2545,4534507,
2546,4534572,
2547,4535305,
2548,4536430,
2549,4538563,226164853.0
2550,4539379,
2551,4539806,
2552,4541448,
2553,4541736,82906.0
2554,4541819,
2555,4545225,
2556,4547556,28706249.0
2557,4547634,4424004000.0
2558,4548382,
2559,4549633,2661554.0
2560,4549984,
2561,4552105,5705523.0
2562,4553369,
2563,4556070,333792863.0
2564,4558100,927616.0
2565,4561789,1.0
2566,4563097,886985055.0
2567,4565845,192291552.0
2568,4571032,1865277645.0
2569,4571451,192217758575.0
2570,4571493,58963162.0
2571,4573081,4795424.0
2572,4580449,
2573,4582308,
2574,4584739,86044321.0
2575,4585290,
2576,4586994,
2577,4587376,943771287.0
2578,4588976,
2579,4589025,237632681.0
2580,4592560,
2581,4592648,5146122.0
2582,4593559,
2583,4595772,35621000000.0
2584,4596792,
2585,4600368,
2586,4600637,
2587,4601017,
2588,4601225,
2589,4607205,
2590,4609235,
2591,4609698,
2592,4619891,
2593,4619894,113.0
2594,4620071,616698371.0
2595,4622344,640210358.0
2596,4623410,
2597,4623902,1055500000.0
2598,4625422,
2599,4626110,17585000.0
2600,4626522,
2601,4629286,
2602,4629586,804039499.0
2603,4629912,
2604,4633030,487445211.0
2605,4634117,9413610000.0
2606,4634464,4741341000.0
2607,4645053,100168846.0
2608,4645959,125999142.0
2609,4646662,
2610,4647551,
2611,4648374,
2612,4651374,
2613,4655432,
2614,4658288,1120868068.0
2615,4658719,
2616,4659339,10666673034.0
2617,4661344,
2618,4662489,5330862.0
2619,4664458,
2620,4664721,
2621,4665322,
2622,4668482,
2623,4668691,29967995003.0
2624,4671540,
2625,4672702,
2626,4672799,
2627,4674017,
2628,4674428,
2629,4676141,
2630,4678618,
2631,4680287,
2632,4681388,932554.0
2633,4682278,31036341.0
2634,4684966,
2635,4685672,9937109000.0
2636,4689214,321270875.0
2637,4690684,6046899.0
2638,4692988,
2639,4693543,27274981.0
2640,4696758,8004166.0
2641,4702923,12393110.0
2642,4703968,
2643,4704690,
2644,4707357,16757.0
2645,4711465,223264028.0
2646,4712433,
2647,4712822,327832569.0
2648,4713377,36620227.0
2649,4720868,115154387.0
2650,4721172,
2651,4725240,
2652,4729775,
2653,4733530,
2654,4735886,25038060409.0
2655,4739111,
2656,4739920,140095.0
2657,4741105,203316207.0
2658,4741521,691689032.0
2659,4744029,85368228.0
2660,4746683,50521267.0
2661,4747641,
2662,4749430,14020084000.0
2663,4750850,349876268.0
2664,4751761,
2665,4754771,
2666,4760231,101402231513.0
2667,4760250,1227859732.0
2668,4760290,1222704000.0
2669,4762398,36437935.0
2670,4763546,12639092.0
2671,4764304,11608954.0
2672,4764878,
2673,4765541,3098302000.0
2674,4766352,
2675,4767330,187028668.0
2676,4768761,4339037.0
2677,4775506,5208347.0
2678,4776149,18614804.0
2679,4778713,
2680,4779763,9160660.0
2681,4788589,
2682,4789023,
2683,4791181,
2684,4791202,
2685,4792302,272267399.0
2686,4792472,
2687,4793731,
2688,4795940,
2689,4797500,
2690,4799816,
2691,4802343,
2692,4802679,
2693,4804986,53640458.0
2694,4805491,
2695,4805892,302122599.0
2696,4806539,60143941.0
2697,4806929,1768717000.0
2698,4809903,
2699,4811834,
2700,4812575,
2701,4812673,
2702,4813840,134220566.0
2703,4816749,
2704,4818360,
2705,4820510,
2706,4822087,
2707,4823587,
2708,4829177,
2709,4830039,
2710,4831325,
2711,4832115,
2712,4834939,
2713,4836840,99978296.0
2714,4836869,
2715,4837466,
2716,4838754,
2717,4838854,228996.0
2718,4840143,62557060000.0
2719,4840299,
2720,4841552,1629840.0
2721,4845214,
2722,4845215,
2723,4845491,19412514000.0
2724,4845665,
2725,4847604,
2726,4850057,
2727,4851028,134743648.0
2728,4851592,
2729,4857306,11175131.0
2730,4858214,161132000.0
2731,4863223,
2732,4863427,
2733,4866776,344904052.0
2734,4868602,171272907.0
2735,4872136,28372174000.0
2736,4872476,
2737,4873692,
2738,4875143,482373056.0
2739,4877092,
2740,4877338,
2741,4877670,
2742,4878754,319302304.0
2743,4881640,284573151.0
2744,4883473,922069000.0
2745,4883856,200308631.0
2746,4886668,16289328000.0
2747,4887991,461717000.0
2748,4891848,
2749,4895748,101158823.0
2750,4897039,
2751,4905037,
2752,4905297,5146916.0
2753,4906521,
2754,4907505,
2755,4910880,
2756,4911333,4677207600.0
2757,4914931,
2758,4919260,39474416.0
2759,4923185,
2760,4924995,73047427.0
2761,4925007,56678942.0
2762,4927370,
2763,4929743,44868049.0
2764,4932270,241926000.0
2765,4932285,
2766,4935365,10609726.0
2767,4938364,
2768,4939393,
2769,4939657,13248155.0
2770,4941056,
2771,4945119,
2772,4945790,
2773,4947546,39776000000.0
2774,4951969,96146688.0
2775,4952317,41404033.0
2776,4953013,
2777,4960658,33817643.0
2778,4961189,
2779,4961193,487918.0
2780,4961227,
2781,4961283,100361716.0
2782,4964116,9240473.0
2783,4965371,128496298000.0
2784,4966695,432214.0
2785,4967388,
2786,4969865,788482765.0
2787,4969896,
2788,4971622,
2789,4972265,267403496.0
2790,4974426,90528000.0
2791,4977735,111286000.0
2792,4979613,
2793,4983460,557634000.0
2794,4985319,
2795,4987097,154514306.0
2796,4987787,2054346161.0
2797,4988168,
2798,4991067,2635726.0
2799,4992715,
2800,4993287,
2801,4996838,139969000.0
2802,4997147,227463842.0
2803,4999561,5263000.0
2804,5001605,381678468.0
2805,5001636,152104775819.0
2806,5002899,
2807,5003375,993436.0
2808,5005415,5758874.0
2809,5008881,10939000000.0
2810,5010982,757311513.0
2811,5011476,
2812,5011498,1078418.0
2813,5012937,
2814,5014233,334605057.0
2815,5016688,54741316000.0
2816,5017746,
2817,5018418,
2818,5018684,38948553.0
2819,5018690,
2820,5021690,27453560.0
2821,5023931,
2822,5025201,
2823,5027876,
2824,5035775,
2825,5036906,
2826,5038664,49440000.0
2827,5039941,75282020.0
2828,5041841,
2829,5041992,106252216.0
2830,5042257,
2831,5042846,
2832,5046133,19229088.0
2833,5048124,60041237.0
2834,5049110,1142194691.0
2835,5049796,
2836,5049830,24101063.0
2837,5050213,
2838,5050966,
2839,5052317,600688489.0
2840,5052474,
2841,5054151,
2842,5057962,
2843,5058757,
2844,5062042,103218466.0
2845,5062105,
2846,5064307,24933000.0
2847,5064377,
2848,5064968,
2849,5065480,
2850,5067379,7588394.0
2851,5068832,304138677.0
2852,5070643,150967.0
2853,5071338,5685268000.0
2854,5071415,
2855,5072019,
2856,5074812,5475503.0
2857,5074828,
2858,5076034,1576690.0
2859,5076715,
2860,5077544,960992.0
2861,5077585,37784000.0
2862,5077621,
2863,5077629,
2864,5080955,
2865,5081154,
2866,5084492,
2867,5089531,
2868,5089720,
2869,5089823,
2870,5090694,9013185.0
2871,5097122,
2872,5098446,
